shot_idx,shot_serial,shot_start_time,GlobalLatticeVariables2.PhysicsSplitRadialLoadingField,GlobalScienceChamberEvaporationVariables2.AllDipoleEvaporationRedSheetFinalPower,GlobalLatticeVariables2.Dmd0SecondPatternFilename,GlobalLatticeVariables2.LoadWithDmd1RampUpTime,GlobalImagingVariables2.SecondSpinBlowOutPulseMagneticField,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampDelayTime,GlobalMotVariables2.MotExtAmplitudeCompressed,LocalVariables.ScanID5,GlobalImagingVariables2.SpinBlowOutPulseDetuning,GlobalLatticeVariables2.LatticeFreezeRampTime,GlobalLatticeVariables2.CleanupBandInsulatorAccordionPower,GlobalLatticeVariables2.LoadingGradientDimpleLoadingPower,GlobalLatticeVariables2.isUnloadReloadBI,GlobalLatticeVariables2.DMDModulationFrequency,GlobalImagingVariables2.FourthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.DMDModulationAmplitude,GlobalLatticeVariables2.LoadWithDmd0InitialPower,GlobalImagingVariables2.SpinBlowNorthwestPower,GlobalLatticeVariables2.LatticeFreezeVerticalPower,GlobalLatticeVariables2.CleanupBandInsulatorGradientCurrent,GlobalLatticeVariables2.BandGapMeasurementModulationFrequency,GlobalLatticeVariables2.UnloadLatticeXPower,GlobalLatticeVariables2.IsRoundTripReloading,LocalVariables.ShotTypeID,GlobalLatticeVariables2.ReloadLatticeRampTime,GlobalLatticeVariables2.PhysicsSplitXbarRampTime,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationDimpleFinalPower,GlobalLatticeVariables2.LatticeFreezePhysicsNorthwestPower,GlobalLatticeVariables2.Dmd1PatternFilename,GlobalLatticeVariables2.NematicLatticeModulationFrequency,LocalVariables.ScanID4,GlobalPulseVariables2.LatticeMicrowaveDuration,GlobalLatticeVariables2.ImagingLatticeFreezeTime,GlobalLatticeVariables2.NematicLatticeModulationPreHoldTime,GlobalImagingVariables2.SecondSpinBlowOutPulseThreeHalvesExtAmplitude,GlobalLatticeVariables2.FinalStateGradientCurrent,GlobalLatticeVariables2.DMDModulationTime,GlobalLatticeVariables2.LatticeFreezeNorthwestPower,GlobalLatticeVariables2.CleanupBandInsulatorRampTime,GlobalLatticeVariables2.DMDModulationOffset,GlobalLatticeVariables2.CleanupBandInsulatorWaitTime,GlobalLatticeVariables2.LoadingGradientLatticeHoldingTime,LocalVariables.XbarFrequency,GlobalLatticeVariables2.isImageExpandedCheckerboard,GlobalLatticeVariables2.PhysicsSplitXbarInitialPower,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionInitialPower,GlobalLatticeVariables2.NematicLatticeModulationXbarPhase,GlobalImagingVariables2.ThirdSpinBlowOutPulseDetuning,GlobalLatticeVariables2.CleanupBandInsulatorGradientRampTime,GlobalLatticeVariables2.NematicLatticeModulationPostHoldTime,GlobalLatticeVariables2.NematicLatticeModulationTime,GlobalLatticeVariables2.LoadingGradientRadialLoadingField,GlobalLatticeVariables2.CleanupBandInsulatorDmd1Power,LocalVariables.ImagingBlowOutID,GlobalLatticeVariables2.LoadingGradientNorthwestInitialPower,GlobalLatticeVariables2.UnloadLatticeDMD1Power,GlobalLatticeVariables2.IsDMDLatticeModulation,GlobalLatticeVariables2.IsImageBIFormation,GlobalLatticeVariables2.UnloadLatticeRampTime,LocalVariables.DMDID,GlobalLatticeVariables2.IsNematicLatticeModulation,GlobalLatticeVariables2.LoadWithDmd1InitialPower,GlobalLatticeVariables2.SecondDMD1RampPower,GlobalLatticeVariables2.Dmd1ModPattern,GlobalImagingVariables2.SpinBlowOutPulsePulseWidth,GlobalScienceChamberEvaporationVariables2.AccordionCompressionDimplePower,LocalVariables.DMDID2,GlobalImagingVariables2.SecondSpinBlowOutPulsePulseWidth,GlobalImagingVariables2.SecondSpinBlowOutPulseOneHalfExtAmplitude,GlobalMotVariables2.MotRepumpExtAmplitudeCompressed,GlobalLatticeVariables2.SecondDMD1RampTime,GlobalImagingVariables2.SecondSpinBlowOutPulseDetuning,GlobalLatticeVariables2.DMDModulationPreHoldTime,GlobalMotVariables2.MotDetuningCompressed,GlobalLatticeVariables2.UnloadLatticeYPower,GlobalLatticeVariables2.ThirdDMD1RampPower,LocalVariables.ScanID3,LocalVariables.ScanID2,GlobalLatticeVariables2.PhysicsSplitFieldRampDelayTime,GlobalPulseVariables2.LatticeMicrowaveFrequency,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampWaitTime,GlobalLatticeVariables2.LatticeDMDPreQuenchHoldTime,GlobalLatticeVariables2.PhysicsSplitYInitialPower,GlobalLatticeVariables2.FourthDMD0RampPower,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionFinalPower,GlobalImagingVariables2.FifthSpinBlowOutPulseDetuning
323,323,2025/10/19 22:31:02,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_20p.pkl',0.005,610.0,-1.4999999999999999e-05,0.78,0.0,606800000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,1010900000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,83.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.04,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,1088300000.0,0.03,0.0,0.03,550.0,0.0225,1.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,9.999999999999999e-06,0.3,0.0,9.999999999999999e-06,0.7,0.48,0.02,766000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,83506780.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
324,324,2025/10/19 22:31:19,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_4n.pkl',0.005,500.0,-1.4999999999999999e-05,0.78,0.0,450000000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,854000000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,84.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.001,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,932600000.0,0.03,0.0,0.03,550.0,0.0225,0.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,4.9999999999999996e-06,0.3,0.0,9.999999999999999e-06,0.0,0.48,0.02,300000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,228200000.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
325,325,2025/10/19 22:31:36,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_4n.pkl',0.005,610.0,-1.4999999999999999e-05,0.78,0.0,606800000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,1010900000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,85.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.04,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,1088300000.0,0.03,0.0,0.03,550.0,0.0225,1.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,9.999999999999999e-06,0.3,0.0,9.999999999999999e-06,0.7,0.48,0.02,766000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,83506780.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
326,326,2025/10/19 22:31:52,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_4p.pkl',0.005,500.0,-1.4999999999999999e-05,0.78,0.0,450000000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,854000000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,86.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.001,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,932600000.0,0.03,0.0,0.03,550.0,0.0225,0.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,4.9999999999999996e-06,0.3,0.0,9.999999999999999e-06,0.0,0.48,0.02,300000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,228200000.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
327,327,2025/10/19 22:32:09,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_4p.pkl',0.005,610.0,-1.4999999999999999e-05,0.78,0.0,606800000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,1010900000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,87.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.04,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,1088300000.0,0.03,0.0,0.03,550.0,0.0225,1.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,9.999999999999999e-06,0.3,0.0,9.999999999999999e-06,0.7,0.48,0.02,766000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,83506780.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
328,328,2025/10/19 22:32:25,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_6n.pkl',0.005,500.0,-1.4999999999999999e-05,0.78,0.0,450000000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,854000000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,88.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.001,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,932600000.0,0.03,0.0,0.03,550.0,0.0225,0.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,4.9999999999999996e-06,0.3,0.0,9.999999999999999e-06,0.0,0.48,0.02,300000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,228200000.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
329,329,2025/10/19 22:32:42,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_6n.pkl',0.005,610.0,-1.4999999999999999e-05,0.78,0.0,606800000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,1010900000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,89.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.04,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,1088300000.0,0.03,0.0,0.03,550.0,0.0225,1.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,9.999999999999999e-06,0.3,0.0,9.999999999999999e-06,0.7,0.48,0.02,766000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,83506780.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
330,330,2025/10/19 22:32:58,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_6p.pkl',0.005,500.0,-1.4999999999999999e-05,0.78,0.0,450000000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,854000000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,90.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.001,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,932600000.0,0.03,0.0,0.03,550.0,0.0225,0.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,4.9999999999999996e-06,0.3,0.0,9.999999999999999e-06,0.0,0.48,0.02,300000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,228200000.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
331,331,2025/10/19 22:33:15,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_6p.pkl',0.005,610.0,-1.4999999999999999e-05,0.78,0.0,606800000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,1010900000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,91.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.04,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,1088300000.0,0.03,0.0,0.03,550.0,0.0225,1.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,9.999999999999999e-06,0.3,0.0,9.999999999999999e-06,0.7,0.48,0.02,766000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,83506780.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
332,332,2025/10/19 22:33:31,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_8n.pkl',0.005,500.0,-1.4999999999999999e-05,0.78,0.0,450000000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,854000000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,92.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.001,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,932600000.0,0.03,0.0,0.03,550.0,0.0225,0.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,4.9999999999999996e-06,0.3,0.0,9.999999999999999e-06,0.0,0.48,0.02,300000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,228200000.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
333,333,2025/10/19 22:33:48,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_8n.pkl',0.005,610.0,-1.4999999999999999e-05,0.78,0.0,606800000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,1010900000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,93.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.04,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,1088300000.0,0.03,0.0,0.03,550.0,0.0225,1.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,9.999999999999999e-06,0.3,0.0,9.999999999999999e-06,0.7,0.48,0.02,766000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,83506780.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
334,334,2025/10/19 22:34:04,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_8p.pkl',0.005,500.0,-1.4999999999999999e-05,0.78,0.0,450000000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,854000000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,94.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.001,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,932600000.0,0.03,0.0,0.03,550.0,0.0225,0.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,4.9999999999999996e-06,0.3,0.0,9.999999999999999e-06,0.0,0.48,0.02,300000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,228200000.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
335,335,2025/10/19 22:34:20,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_8p.pkl',0.005,610.0,-1.4999999999999999e-05,0.78,0.0,606800000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,1010900000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,95.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.04,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,1088300000.0,0.03,0.0,0.03,550.0,0.0225,1.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,9.999999999999999e-06,0.3,0.0,9.999999999999999e-06,0.7,0.48,0.02,766000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,83506780.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
336,336,2025/10/19 22:34:37,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_10n.pkl',0.005,500.0,-1.4999999999999999e-05,0.78,0.0,450000000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,854000000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,96.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.001,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,932600000.0,0.03,0.0,0.03,550.0,0.0225,0.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,4.9999999999999996e-06,0.3,0.0,9.999999999999999e-06,0.0,0.48,0.02,300000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,228200000.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
337,337,2025/10/19 22:34:53,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_10n.pkl',0.005,610.0,-1.4999999999999999e-05,0.78,0.0,606800000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,1010900000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,97.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.04,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,1088300000.0,0.03,0.0,0.03,550.0,0.0225,1.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,9.999999999999999e-06,0.3,0.0,9.999999999999999e-06,0.7,0.48,0.02,766000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,83506780.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
338,338,2025/10/19 22:35:10,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_10p.pkl',0.005,500.0,-1.4999999999999999e-05,0.78,0.0,450000000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,854000000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,98.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.001,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,932600000.0,0.03,0.0,0.03,550.0,0.0225,0.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,4.9999999999999996e-06,0.3,0.0,9.999999999999999e-06,0.0,0.48,0.02,300000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,228200000.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
339,339,2025/10/19 22:35:26,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_10p.pkl',0.005,610.0,-1.4999999999999999e-05,0.78,0.0,606800000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,1010900000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,99.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.04,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,1088300000.0,0.03,0.0,0.03,550.0,0.0225,1.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,9.999999999999999e-06,0.3,0.0,9.999999999999999e-06,0.7,0.48,0.02,766000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,83506780.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
340,340,2025/10/19 22:35:43,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_12n.pkl',0.005,500.0,-1.4999999999999999e-05,0.78,0.0,450000000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,854000000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,100.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.001,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,932600000.0,0.03,0.0,0.03,550.0,0.0225,0.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,4.9999999999999996e-06,0.3,0.0,9.999999999999999e-06,0.0,0.48,0.02,300000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,228200000.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
341,341,2025/10/19 22:35:59,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_12n.pkl',0.005,610.0,-1.4999999999999999e-05,0.78,0.0,606800000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,1010900000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,101.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.04,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,1088300000.0,0.03,0.0,0.03,550.0,0.0225,1.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,9.999999999999999e-06,0.3,0.0,9.999999999999999e-06,0.7,0.48,0.02,766000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,83506780.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
342,342,2025/10/19 22:36:16,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_12p.pkl',0.005,500.0,-1.4999999999999999e-05,0.78,0.0,450000000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,854000000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,102.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.001,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,932600000.0,0.03,0.0,0.03,550.0,0.0225,0.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,4.9999999999999996e-06,0.3,0.0,9.999999999999999e-06,0.0,0.48,0.02,300000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,228200000.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
343,343,2025/10/19 22:36:32,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_12p.pkl',0.005,610.0,-1.4999999999999999e-05,0.78,0.0,606800000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,1010900000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,103.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.04,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,1088300000.0,0.03,0.0,0.03,550.0,0.0225,1.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,9.999999999999999e-06,0.3,0.0,9.999999999999999e-06,0.7,0.48,0.02,766000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,83506780.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
344,344,2025/10/19 22:36:49,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_16n.pkl',0.005,500.0,-1.4999999999999999e-05,0.78,0.0,450000000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,854000000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,104.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.001,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,932600000.0,0.03,0.0,0.03,550.0,0.0225,0.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,4.9999999999999996e-06,0.3,0.0,9.999999999999999e-06,0.0,0.48,0.02,300000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,228200000.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
345,345,2025/10/19 22:37:05,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_16n.pkl',0.005,610.0,-1.4999999999999999e-05,0.78,0.0,606800000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,1010900000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,105.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.04,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,1088300000.0,0.03,0.0,0.03,550.0,0.0225,1.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,9.999999999999999e-06,0.3,0.0,9.999999999999999e-06,0.7,0.48,0.02,766000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,83506780.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
346,346,2025/10/19 22:37:21,590.0,0.03,b'251016_dmd0_iterative_compensation_pinning_16p.pkl',0.005,500.0,-1.4999999999999999e-05,0.78,0.0,450000000.0,2.9999999999999997e-05,0.975,0.018000000000000002,0,200.0,854000000.0,0.0,0.032,1.5,0.0,93.0,100000.0,0.00025,0,106.0,0.1,0.1,0.035,1.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',200.0,0.0,0.001,0.02,0.0,0.0,10.0,0.03,1.3,0.2,0.0,0.03,0.3,773000000.0,0,0.174746,2.5,0.0,932600000.0,0.03,0.0,0.03,550.0,0.0225,0.0,0.05,0.0225,0,0,0.01,0.0,0,0.0225,0.014,0.0,4.9999999999999996e-06,0.3,0.0,9.999999999999999e-06,0.0,0.48,0.02,300000000.0,0.0,-6000000.0,0.007,0.0035,0.0,0.875,0.0,228200000.0,0.0,0.0,0.1634945,0.01125,1.0,620000000.0
