shot_idx,shot_serial,shot_start_time,GlobalImagingVariables2.ThirdSpinBlowOutPulseDetuning,GlobalLatticeVariables2.UnloadLatticeYPower,GlobalLatticeVariables2.SecondDMD1RampTime,GlobalImagingVariables2.SecondSpinBlowOutPulseOneHalfExtAmplitude,GlobalScienceChamberEvaporationVariables2.AllDipoleEvaporationRedSheetFinalPower,GlobalLatticeVariables2.NematicLatticeModulationTime,GlobalPulseVariables2.LatticeMicrowaveDuration,LocalVariables.ImagingBlowOutID,GlobalImagingVariables2.FifthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.isUnloadReloadBI,GlobalLatticeVariables2.IsImageBIFormation,GlobalLatticeVariables2.CleanupBandInsulatorRampTime,GlobalPulseVariables2.LatticeMicrowaveFrequency,GlobalLatticeVariables2.BandGapMeasurementModulationFrequency,LocalVariables.ScanID5,GlobalImagingVariables2.SecondSpinBlowOutPulsePulseWidth,LocalVariables.XbarFrequency,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionFinalPower,GlobalLatticeVariables2.PhysicsSplitRadialLoadingField,LocalVariables.ShotTypeID,GlobalLatticeVariables2.DMDModulationAmplitude,GlobalLatticeVariables2.NematicLatticeModulationPreHoldTime,GlobalLatticeVariables2.CleanupBandInsulatorGradientCurrent,GlobalLatticeVariables2.NematicLatticeModulationXbarPhase,GlobalLatticeVariables2.CleanupBandInsulatorAccordionPower,LocalVariables.DMDID2,GlobalLatticeVariables2.PhysicsSplitXbarInitialPower,GlobalScienceChamberEvaporationVariables2.AccordionCompressionDimplePower,GlobalLatticeVariables2.IsRoundTripReloading,GlobalLatticeVariables2.ImagingLatticeFreezeTime,GlobalLatticeVariables2.CleanupBandInsulatorGradientRampTime,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationAccordionInitialPower,GlobalLatticeVariables2.UnloadLatticeRampTime,GlobalLatticeVariables2.FourthDMD0RampPower,GlobalLatticeVariables2.LoadingGradientRadialLoadingField,GlobalLatticeVariables2.Dmd1ModPattern,GlobalLatticeVariables2.Dmd0SecondPatternFilename,GlobalLatticeVariables2.LoadWithDmd1InitialPower,GlobalMotVariables2.MotRepumpExtAmplitudeCompressed,GlobalLatticeVariables2.UnloadLatticeDMD1Power,GlobalLatticeVariables2.CleanupBandInsulatorDmd1Power,LocalVariables.ScanID2,GlobalLatticeVariables2.LoadWithDmd1RampUpTime,GlobalLatticeVariables2.SecondDMD1RampPower,GlobalLatticeVariables2.isImageExpandedCheckerboard,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampWaitTime,GlobalLatticeVariables2.LatticeDMDPreQuenchHoldTime,LocalVariables.ScanID3,GlobalImagingVariables2.SecondSpinBlowOutPulseDetuning,GlobalLatticeVariables2.IsNematicLatticeModulation,GlobalLatticeVariables2.LatticeFreezePhysicsNorthwestPower,GlobalLatticeVariables2.NematicLatticeModulationFrequency,GlobalLatticeVariables2.NematicLatticeModulationPostHoldTime,GlobalLatticeVariables2.DMDModulationOffset,GlobalImagingVariables2.SecondSpinBlowOutPulseThreeHalvesExtAmplitude,GlobalLatticeVariables2.LatticeFreezeVerticalPower,GlobalImagingVariables2.SpinBlowOutPulseDetuning,GlobalLatticeVariables2.Dmd1PatternFilename,GlobalLatticeVariables2.LoadingGradientDimpleLoadingPower,GlobalLatticeVariables2.PhysicsSplitFieldRampDelayTime,GlobalLatticeVariables2.LoadingGradientNorthwestInitialPower,GlobalLatticeVariables2.LatticeFreezeNorthwestPower,GlobalLatticeVariables2.LoadWithDmd0InitialPower,GlobalImagingVariables2.FourthSpinBlowOutPulseDetuning,GlobalLatticeVariables2.DMDModulationTime,GlobalLatticeVariables2.IsDMDLatticeModulation,GlobalMotVariables2.MotDetuningCompressed,GlobalLatticeVariables2.PhysicsSplitYInitialPower,LocalVariables.DMDID,GlobalImagingVariables2.SecondSpinBlowOutPulseMagneticField,GlobalMotVariables2.MotExtAmplitudeCompressed,GlobalImagingVariables2.SpinBlowOutPulsePulseWidth,GlobalLatticeVariables2.DMDModulationFrequency,GlobalLatticeVariables2.DMDModulationPreHoldTime,GlobalLatticeVariables2.ReloadLatticeRampTime,GlobalLatticeVariables2.ThirdDMD1RampPower,GlobalLatticeVariables2.PhysicsSplitXbarRampTime,LocalVariables.ScanID4,GlobalLatticeVariables2.CleanupBandInsulatorWaitTime,GlobalLatticeVariables2.LatticeFreezeRampTime,GlobalLatticeVariables2.FinalStateGradientCurrent,GlobalImagingVariables2.SecondSpinBlowShallowLatticeRampDelayTime,GlobalImagingVariables2.SpinBlowNorthwestPower,GlobalLatticeVariables2.UnloadLatticeXPower,GlobalLatticeVariables2.LoadingGradientLatticeHoldingTime,GlobalLatticeVariables2.LoadingGradientHighBiasEvaporationDimpleFinalPower
118,118,2025/10/20 11:30:56,932600000.0,0.007,0.02,0.7,0.03,0.03,0.001,1.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,118.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,450000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
119,119,2025/10/20 11:31:12,932600000.0,0.007,0.02,0.7,0.03,0.03,0.001,2.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,119.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,527000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
120,120,2025/10/20 11:31:29,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,0.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_4n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
121,121,2025/10/20 11:31:45,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,1.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_4n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
122,122,2025/10/20 11:32:01,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,2.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_4p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
123,123,2025/10/20 11:32:17,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,3.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_4p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
124,124,2025/10/20 11:32:33,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,4.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_6n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
125,125,2025/10/20 11:32:49,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,5.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_6n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
126,126,2025/10/20 11:33:05,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,6.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_6p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
127,127,2025/10/20 11:33:22,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,7.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_6p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
128,128,2025/10/20 11:33:38,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,8.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_8n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
129,129,2025/10/20 11:33:54,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,9.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_8n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
130,130,2025/10/20 11:34:10,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,10.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_8p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
131,131,2025/10/20 11:34:26,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,11.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_8p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
132,132,2025/10/20 11:34:43,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,12.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_10n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
133,133,2025/10/20 11:34:59,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,13.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_10n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
134,134,2025/10/20 11:35:15,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,14.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_10p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
135,135,2025/10/20 11:35:31,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,15.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_10p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
136,136,2025/10/20 11:35:47,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,16.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_12n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
137,137,2025/10/20 11:36:03,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,17.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_12n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
138,138,2025/10/20 11:36:19,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,18.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_12p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
139,139,2025/10/20 11:36:35,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,19.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_12p.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
140,140,2025/10/20 11:36:51,932600000.0,0.007,0.02,0.0,0.03,0.03,0.001,0.0,620000000.0,0,0,0.2,228200000.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,20.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_16n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,300000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,450000000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,854000000.0,0.03,0,-6000000.0,0.1634945,0.0,500.0,0.78,4.9999999999999996e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
141,141,2025/10/20 11:37:08,1088300000.0,0.007,0.02,0.7,0.03,0.03,0.04,1.0,620000000.0,0,0,0.2,83506780.0,100000.0,0.0,9.999999999999999e-06,773000000.0,1.0,590.0,21.0,0.0,0.0,93.0,0.0,0.975,0.0,0.174746,0.3,0,0.02,0.03,2.5,0.01,0.01125,550.0,0.0,b'251016_dmd0_iterative_compensation_pinning_16n.pkl',0.0225,0.48,0.0225,0.0225,0.875,0.005,0.014,0,0.0,0.0,0.0,766000000.0,0,1.0,200.0,0.0,0.0,0.0,0.0,606800000.0,b'250924_dmd1_countersink_0.625_0.750_0.8_12.25_1_1.pkl',0.018000000000000002,0.0,0.05,1.3,0.032,1010900000.0,0.03,0,-6000000.0,0.1634945,0.0,610.0,0.78,9.999999999999999e-06,200.0,0.0,0.1,0.0035,0.1,0.0,0.03,2.9999999999999997e-05,10.0,-1.4999999999999999e-05,1.5,0.00025,0.3,0.035
